_id,team_played,venues_played,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
George Bailey,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,10,1,0,10,0,0,0,8,1,0,125.0,10.0,GJ Bailey,George Bailey
Ajit Agarkar,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",1,3,0,0,3,0,0,0,7,1,0,42.857142857142854,3.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2,20,3,0,11,0,0,0,14,1,1,142.85714285714286,20.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Delhi Capitals,"Arun Jaitley Stadium, Delhi",1,17,1,0,17,0,0,0,13,1,0,130.76923076923077,17.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Delhi Capitals,"The Wanderers Stadium, Johannesburg",1,39,3,2,39,0,0,0,29,1,0,134.48275862068965,39.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Mumbai Indians,"Wankhede Stadium, Mumbai",2,22,3,0,15,0,0,0,20,1,1,110.00000000000001,22.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Mumbai Indians,"Buffalo Park, East London",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Mumbai Indians,"Eden Gardens, Kolkata",1,2,0,0,2,0,0,0,6,1,0,33.33333333333333,2.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Punjab Kings,"Arun Jaitley Stadium, Delhi",1,9,0,0,9,0,0,0,9,0,1,100.0,9.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Rajasthan Royals,"Newlands, Cape Town",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Rajasthan Royals,"Kingsmead, Durban",1,13,0,0,13,0,0,0,17,0,1,76.47058823529412,13.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",1,20,1,2,20,0,0,0,13,1,0,153.84615384615387,20.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Rajasthan Royals,"Eden Gardens, Kolkata",1,5,1,0,5,0,0,0,2,1,0,250.0,5.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",1,6,0,0,6,0,0,0,6,0,1,100.0,6.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Royal Challengers Bangalore,"Kingsmead, Durban",1,6,0,0,6,0,0,0,7,0,1,85.71428571428571,6.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Sunrisers Hyderabad,"Eden Gardens, Kolkata",1,8,1,0,8,0,0,0,5,0,1,160.0,8.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Sunrisers Hyderabad,"Newlands, Cape Town",1,7,0,1,7,0,0,0,3,1,0,233.33333333333334,7.0,AB Agarkar,Ajit Agarkar
Ajit Agarkar,Sunrisers Hyderabad,"The Wanderers Stadium, Johannesburg",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,AB Agarkar,Ajit Agarkar
Trent Boult,Chennai Super Kings,"Sheikh Zayed Stadium, Abu Dhabi",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,TA Boult,Trent Boult
Trent Boult,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,TA Boult,Trent Boult
Trent Boult,Chennai Super Kings,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,6,0,1,6,0,0,0,3,1,0,200.0,6.0,TA Boult,Trent Boult
Trent Boult,Delhi Capitals,"Dr DY Patil Sports Academy, Navi Mumbai",1,3,0,0,3,0,0,0,3,0,1,100.0,3.0,TA Boult,Trent Boult
Trent Boult,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,TA Boult,Trent Boult
Trent Boult,Gujarat Titans,"Narendra Modi Stadium, Motera, Ahmedabad",2,11,0,1,11,0,0,0,8,1,1,137.5,11.0,TA Boult,Trent Boult
Trent Boult,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",1,15,1,1,15,0,0,0,11,1,0,136.36363636363635,15.0,TA Boult,Trent Boult
Trent Boult,Gujarat Titans,"Eden Gardens, Kolkata",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,TA Boult,Trent Boult
Trent Boult,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,TA Boult,Trent Boult
Trent Boult,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,TA Boult,Trent Boult
Trent Boult,Lucknow Super Giants,"Wankhede Stadium, Mumbai",1,2,0,0,2,0,0,0,1,0,1,200.0,2.0,TA Boult,Trent Boult
Trent Boult,Lucknow Super Giants,"Brabourne Stadium, Mumbai",1,17,2,0,17,0,0,0,9,0,1,188.88888888888889,17.0,TA Boult,Trent Boult
Trent Boult,Mumbai Indians,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,TA Boult,Trent Boult
Trent Boult,Mumbai Indians,"Dr DY Patil Sports Academy, Navi Mumbai",2,2,0,0,1,0,0,0,2,0,2,100.0,2.0,TA Boult,Trent Boult
Trent Boult,Mumbai Indians,"Eden Gardens, Kolkata",1,5,0,0,5,0,0,0,8,0,1,62.5,5.0,TA Boult,Trent Boult
Trent Boult,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,TA Boult,Trent Boult
Trent Boult,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",1,5,0,0,5,0,0,0,7,1,0,71.42857142857143,5.0,TA Boult,Trent Boult
Trent Boult,Royal Challengers Bangalore,Dubai International Cricket Stadium,1,0,0,0,0,0,0,0,3,0,1,0.0,0.0,TA Boult,Trent Boult
Trent Boult,Sunrisers Hyderabad,"Sheikh Zayed Stadium, Abu Dhabi",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,TA Boult,Trent Boult
Trent Boult,Sunrisers Hyderabad,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,TA Boult,Trent Boult
Phil Salt,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,17,1,2,17,0,0,0,11,1,0,154.54545454545453,17.0,PD Salt,Phil Salt
Phil Salt,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",1,3,0,0,3,0,0,0,6,1,0,50.0,3.0,PD Salt,Phil Salt
Phil Salt,Gujarat Titans,"Narendra Modi Stadium, Motera, Ahmedabad",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,PD Salt,Phil Salt
Phil Salt,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",1,5,1,0,5,0,0,0,3,1,0,166.66666666666669,5.0,PD Salt,Phil Salt
Phil Salt,Punjab Kings,"Arun Jaitley Stadium, Delhi",1,21,3,0,21,0,0,0,17,1,0,123.52941176470588,21.0,PD Salt,Phil Salt
Phil Salt,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,26,2,2,26,0,0,0,14,0,1,185.71428571428572,26.0,PD Salt,Phil Salt
Phil Salt,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",1,87,8,6,87,1,0,0,45,1,0,193.33333333333334,87.0,PD Salt,Phil Salt
Phil Salt,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,PD Salt,Phil Salt
Phil Salt,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",1,59,9,0,59,1,0,0,35,1,0,168.57142857142858,59.0,PD Salt,Phil Salt
Rinku Singh,Chennai Super Kings,"Eden Gardens, Kolkata",2,69,5,4,53,1,0,0,51,1,1,135.29411764705884,69.0,RK Singh,Rinku Singh
Rinku Singh,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2,56,4,3,54,1,0,0,47,2,0,119.14893617021276,28.0,RK Singh,Rinku Singh
Rinku Singh,Chennai Super Kings,Dubai International Cricket Stadium,1,11,1,0,11,0,0,0,11,1,0,100.0,11.0,RK Singh,Rinku Singh
Rinku Singh,Delhi Capitals,"Arun Jaitley Stadium, Delhi",1,6,1,0,6,0,0,0,8,1,0,75.0,6.0,RK Singh,Rinku Singh
Rinku Singh,Delhi Capitals,"Wankhede Stadium, Mumbai",1,23,3,0,23,0,0,0,16,1,0,143.75,23.0,RK Singh,Rinku Singh
Rinku Singh,Gujarat Titans,"Narendra Modi Stadium, Motera, Ahmedabad",1,48,1,6,48,0,0,0,21,0,1,228.57142857142856,48.0,RK Singh,Rinku Singh
Rinku Singh,Gujarat Titans,"Eden Gardens, Kolkata",1,19,0,1,19,0,0,0,20,1,0,95.0,19.0,RK Singh,Rinku Singh
Rinku Singh,Gujarat Titans,"Dr DY Patil Sports Academy, Navi Mumbai",1,35,4,1,35,0,0,0,28,1,0,125.0,35.0,RK Singh,Rinku Singh
Rinku Singh,Lucknow Super Giants,"Eden Gardens, Kolkata",1,67,6,4,67,1,0,0,33,0,1,203.03030303030303,67.0,RK Singh,Rinku Singh
Rinku Singh,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",1,6,0,0,6,0,0,0,10,1,0,60.0,6.0,RK Singh,Rinku Singh
Rinku Singh,Lucknow Super Giants,"Dr DY Patil Sports Academy, Navi Mumbai",1,40,2,4,40,0,0,0,15,1,0,266.66666666666663,40.0,RK Singh,Rinku Singh
Rinku Singh,Mumbai Indians,"Wankhede Stadium, Mumbai",2,22,2,0,18,0,0,0,24,2,0,91.66666666666666,11.0,RK Singh,Rinku Singh
Rinku Singh,Mumbai Indians,"Dr DY Patil Sports Academy, Navi Mumbai",1,23,2,1,23,0,0,0,19,0,1,121.05263157894737,23.0,RK Singh,Rinku Singh
Rinku Singh,Mumbai Indians,"Eden Gardens, Kolkata",1,5,1,0,5,0,0,0,3,1,0,166.66666666666669,5.0,RK Singh,Rinku Singh
Rinku Singh,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1,4,0,0,4,0,0,0,4,1,0,100.0,4.0,RK Singh,Rinku Singh
Rinku Singh,Punjab Kings,"Eden Gardens, Kolkata",1,21,2,1,21,0,0,0,10,0,1,210.0,21.0,RK Singh,Rinku Singh
Rinku Singh,Rajasthan Royals,"Eden Gardens, Kolkata",2,19,0,1,16,0,0,0,21,1,1,90.47619047619048,19.0,RK Singh,Rinku Singh
Rinku Singh,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,42,6,1,42,0,0,0,23,0,1,182.6086956521739,42.0,RK Singh,Rinku Singh
Rinku Singh,Royal Challengers Bangalore,"Eden Gardens, Kolkata",2,52,3,3,46,0,0,0,39,2,0,133.33333333333331,26.0,RK Singh,Rinku Singh
Rinku Singh,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",1,18,2,1,18,0,0,0,10,0,1,180.0,18.0,RK Singh,Rinku Singh
Rinku Singh,Sunrisers Hyderabad,"Eden Gardens, Kolkata",1,58,4,4,58,1,0,0,31,0,1,187.09677419354838,58.0,RK Singh,Rinku Singh
Rinku Singh,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,76,5,3,46,0,0,0,60,2,0,126.66666666666666,38.0,RK Singh,Rinku Singh
Rinku Singh,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",1,5,0,0,5,0,0,0,6,1,0,83.33333333333334,5.0,RK Singh,Rinku Singh
RP Singh,Chennai Super Kings,"Wankhede Stadium, Mumbai",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,RP Singh,RP Singh
RP Singh,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,RP Singh,RP Singh
RP Singh,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",1,0,0,0,0,0,0,0,3,0,1,0.0,0.0,RP Singh,RP Singh
RP Singh,Chennai Super Kings,"Buffalo Park, East London",1,2,0,0,2,0,0,0,6,1,0,33.33333333333333,2.0,RP Singh,RP Singh
RP Singh,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,10,1,1,10,0,0,0,4,1,0,250.0,10.0,RP Singh,RP Singh
RP Singh,Delhi Capitals,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,4,1,0,0.0,0.0,RP Singh,RP Singh
RP Singh,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,2,0,0,1,0,0,0,3,1,1,66.66666666666666,2.0,RP Singh,RP Singh
RP Singh,Delhi Capitals,"Nehru Stadium, Kochi",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,RP Singh,RP Singh
RP Singh,Delhi Capitals,"SuperSport Park, Centurion",1,2,0,0,2,0,0,0,4,0,1,50.0,2.0,RP Singh,RP Singh
RP Singh,Delhi Capitals,"Kingsmead, Durban",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,RP Singh,RP Singh
RP Singh,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,RP Singh,RP Singh
RP Singh,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",1,3,0,0,3,0,0,0,5,1,0,60.0,3.0,RP Singh,RP Singh
RP Singh,Kolkata Knight Riders,"Eden Gardens, Kolkata",1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,RP Singh,RP Singh
RP Singh,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,6,1,0,6,0,0,0,4,0,1,150.0,6.0,RP Singh,RP Singh
RP Singh,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",1,1,0,0,1,0,0,0,5,1,0,20.0,1.0,RP Singh,RP Singh
RP Singh,Mumbai Indians,"Kingsmead, Durban",1,4,0,0,4,0,0,0,4,1,0,100.0,4.0,RP Singh,RP Singh
RP Singh,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,3,0,0,3,0,0,0,3,0,1,100.0,3.0,RP Singh,RP Singh
RP Singh,Pune Warriors India,"Dr DY Patil Sports Academy, Mumbai",1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,RP Singh,RP Singh
RP Singh,Punjab Kings,"Barabati Stadium, Cuttack",1,4,0,0,4,0,0,0,2,0,1,200.0,4.0,RP Singh,RP Singh
RP Singh,Punjab Kings,"The Wanderers Stadium, Johannesburg",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,RP Singh,RP Singh
RP Singh,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,0,0,2,0,0,0,2,0,1,100.0,2.0,RP Singh,RP Singh
RP Singh,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2,3,0,0,2,0,0,0,4,2,0,75.0,1.5,RP Singh,RP Singh
RP Singh,Rajasthan Royals,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1,1,0,0,1,0,0,0,4,0,1,25.0,1.0,RP Singh,RP Singh
RP Singh,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,3,0,0,3,0,0,0,5,1,0,60.0,3.0,RP Singh,RP Singh
RP Singh,Rajasthan Royals,"Diamond Oval, Kimberley",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,RP Singh,RP Singh
RP Singh,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,RP Singh,RP Singh
RP Singh,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,RP Singh,RP Singh
RP Singh,Sunrisers Hyderabad,"Nehru Stadium, Kochi",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,RP Singh,RP Singh
Siddharth Trivedi,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Chennai Super Kings,"SuperSport Park, Centurion",1,2,0,0,2,0,0,0,3,1,0,66.66666666666666,2.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2,10,0,1,7,0,0,0,12,0,2,83.33333333333334,10.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Delhi Capitals,"Mangaung Oval, Bloemfontein",1,6,0,0,6,0,0,0,10,0,1,60.0,6.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Delhi Capitals,"Wankhede Stadium, Mumbai",1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,4,1,0,4,0,0,0,4,2,0,100.0,2.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Mumbai Indians,"Wankhede Stadium, Mumbai",1,5,0,0,5,0,0,0,6,0,1,83.33333333333334,5.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2,3,0,0,3,0,0,0,7,1,1,42.857142857142854,3.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Sunrisers Hyderabad,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1,9,2,0,9,0,0,0,6,1,0,150.0,9.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,Sunrisers Hyderabad,"Diamond Oval, Kimberley",1,1,0,0,1,0,0,0,5,1,0,20.0,1.0,SK Trivedi,Siddharth Trivedi
Manoj Tiwary,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",1,35,3,1,35,0,0,0,30,1,0,116.66666666666667,35.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Chennai Super Kings,"Sheikh Zayed Stadium, Abu Dhabi",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Chennai Super Kings,"Eden Gardens, Kolkata",4,48,5,0,15,0,0,0,47,3,1,102.12765957446808,16.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4,76,6,2,27,0,0,0,62,3,1,122.58064516129032,25.333333333333332,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Chennai Super Kings,"Kingsmead, Durban",1,9,1,0,9,0,0,0,13,1,0,69.23076923076923,9.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",1,5,1,0,5,0,0,0,2,0,1,250.0,5.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4,129,7,6,61,2,0,0,101,3,1,127.72277227722772,43.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Delhi Capitals,"Eden Gardens, Kolkata",3,49,3,1,26,0,0,0,42,2,1,116.66666666666667,24.5,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Gujarat Lions,"Saurashtra Cricket Association Stadium, Rajkot",1,31,2,1,31,0,0,0,27,1,0,114.81481481481481,31.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Gujarat Lions,"Maharashtra Cricket Association Stadium, Pune",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Kochi Tuskers Kerala,"Eden Gardens, Kolkata",1,46,2,2,46,0,0,0,51,1,0,90.19607843137256,46.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Kochi Tuskers Kerala,"Nehru Stadium, Kochi",1,1,0,0,1,0,0,0,7,1,0,14.285714285714285,1.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Kolkata Knight Riders,"Eden Gardens, Kolkata",3,42,6,1,25,0,0,0,44,3,0,95.45454545454545,14.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",1,32,5,0,32,0,0,0,28,1,0,114.28571428571428,32.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Kolkata Knight Riders,Dubai International Cricket Stadium,1,8,1,0,8,0,0,0,6,1,0,133.33333333333331,8.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Mumbai Indians,"Wankhede Stadium, Mumbai",6,170,16,5,58,1,0,0,143,5,1,118.88111888111888,34.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,7,1,0,7,0,0,0,8,1,0,87.5,7.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Mumbai Indians,"Eden Gardens, Kolkata",3,95,11,2,35,0,0,0,71,3,0,133.80281690140845,31.666666666666668,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Mumbai Indians,"Arun Jaitley Stadium, Delhi",1,36,5,0,36,0,0,0,29,1,0,124.13793103448276,36.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Pune Warriors India,"Maharashtra Cricket Association Stadium, Pune",2,23,2,0,15,0,0,0,19,0,2,121.05263157894737,23.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Pune Warriors India,"JSCA International Stadium Complex, Ranchi",1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Pune Warriors India,"Eden Gardens, Kolkata",1,6,0,0,6,0,0,0,4,0,1,150.0,6.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Pune Warriors India,"Dr DY Patil Sports Academy, Mumbai",1,24,1,1,24,0,0,0,24,1,0,100.0,24.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Punjab Kings,"Holkar Cricket Stadium, Indore",1,40,3,2,40,0,0,0,23,0,1,173.91304347826087,40.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Punjab Kings,"Arun Jaitley Stadium, Delhi",1,10,1,0,10,0,0,0,8,0,1,125.0,10.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",4,123,14,2,75,1,0,0,99,3,1,124.24242424242425,41.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Punjab Kings,"Eden Gardens, Kolkata",3,89,6,1,35,0,0,0,100,2,1,89.0,44.5,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",3,80,8,0,59,1,0,0,70,3,0,114.28571428571428,26.666666666666668,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Rajasthan Royals,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",2,72,7,2,61,1,0,0,57,1,1,126.3157894736842,72.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Rajasthan Royals,"Eden Gardens, Kolkata",2,54,5,2,30,0,0,0,44,1,1,122.72727272727273,54.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Rajasthan Royals,"Wankhede Stadium, Mumbai",1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",5,71,6,2,27,0,0,0,58,4,1,122.41379310344827,17.75,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",1,44,4,1,44,0,0,0,35,0,1,125.71428571428571,44.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Royal Challengers Bangalore,Sharjah Cricket Stadium,1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Royal Challengers Bangalore,"JSCA International Stadium Complex, Ranchi",1,24,3,0,24,0,0,0,27,1,0,88.88888888888889,24.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Royal Challengers Bangalore,"Eden Gardens, Kolkata",3,51,6,2,50,1,0,0,30,1,2,170.0,51.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",1,11,1,0,11,0,0,0,9,0,1,122.22222222222223,11.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3,43,4,1,33,0,0,0,38,3,0,113.1578947368421,14.333333333333334,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",1,17,3,0,17,0,0,0,8,0,1,212.5,17.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,23,2,1,23,0,0,0,13,0,1,176.9230769230769,23.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Sunrisers Hyderabad,"Barabati Stadium, Cuttack",1,30,2,0,30,0,0,0,28,0,1,107.14285714285714,30.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Sunrisers Hyderabad,"Eden Gardens, Kolkata",2,35,2,2,30,0,0,0,28,1,1,125.0,35.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",1,4,1,0,4,0,0,0,1,0,1,400.0,4.0,MK Tiwary,Manoj Tiwary
Brad Hogg,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,0,0,2,0,0,0,1,0,1,200.0,2.0,GB Hogg,Brad Hogg
