_id,team_played,innings_type,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Siddharth Trivedi,"M Chinnaswamy Stadium, Bengaluru",1st_innings,2,3,0,0,3,0,0,0,7,1,1,42.857142857142854,3.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,"Mangaung Oval, Bloemfontein",2nd_innings,1,6,0,0,6,0,0,0,10,0,1,60.0,6.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,"Sawai Mansingh Stadium, Jaipur",2nd_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,"SuperSport Park, Centurion",2nd_innings,1,2,0,0,2,0,0,0,3,1,0,66.66666666666666,2.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",1st_innings,1,9,2,0,9,0,0,0,6,1,0,150.0,9.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,"Wankhede Stadium, Mumbai",2nd_innings,1,5,0,0,5,0,0,0,6,0,1,83.33333333333334,5.0,SK Trivedi,Siddharth Trivedi
Siddharth Trivedi,"Wankhede Stadium, Mumbai",1st_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,SK Trivedi,Siddharth Trivedi
Manoj Tiwary,"Arun Jaitley Stadium, Delhi",2nd_innings,4,104,10,3,60,1,0,0,83,4,0,125.30120481927712,26.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Arun Jaitley Stadium, Delhi",1st_innings,6,123,11,3,61,1,0,0,95,1,5,129.47368421052633,123.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Barabati Stadium, Cuttack",2nd_innings,1,30,2,0,30,0,0,0,28,0,1,107.14285714285714,30.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Dr DY Patil Sports Academy, Mumbai",2nd_innings,1,24,1,1,24,0,0,0,24,1,0,100.0,24.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Dr DY Patil Sports Academy, Mumbai",1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Dubai International Cricket Stadium,2nd_innings,2,31,3,1,23,0,0,0,19,1,1,163.1578947368421,31.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Eden Gardens, Kolkata",2nd_innings,13,319,33,8,50,1,0,0,299,10,3,106.68896321070234,31.9,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Eden Gardens, Kolkata",1st_innings,12,196,13,5,35,0,0,0,162,7,5,120.98765432098766,28.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Holkar Cricket Stadium, Indore",1st_innings,1,40,3,2,40,0,0,0,23,0,1,173.91304347826087,40.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"JSCA International Stadium Complex, Ranchi",2nd_innings,2,24,3,0,24,0,0,0,29,2,0,82.75862068965517,12.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Kingsmead, Durban",1st_innings,1,9,1,0,9,0,0,0,13,1,0,69.23076923076923,9.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"M Chinnaswamy Stadium, Bengaluru",1st_innings,5,71,6,2,27,0,0,0,58,4,1,122.41379310344827,17.75,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,3,49,4,2,27,0,0,0,31,2,1,158.06451612903226,24.5,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,1,27,2,0,27,0,0,0,31,1,0,87.09677419354838,27.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Maharashtra Cricket Association Stadium, Pune",1st_innings,5,103,9,2,44,0,0,0,86,2,3,119.76744186046511,51.5,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,3,17,3,0,17,0,0,0,10,1,2,170.0,17.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Nehru Stadium, Kochi",2nd_innings,1,1,0,0,1,0,0,0,7,1,0,14.285714285714285,1.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,3,122,14,2,75,1,0,0,92,2,1,132.6086956521739,61.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,1,0,0,1,0,0,0,7,1,0,14.285714285714285,1.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,2,8,1,0,7,0,0,0,13,2,0,61.53846153846154,4.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,2,42,4,1,33,0,0,0,33,2,0,127.27272727272727,21.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",2nd_innings,2,72,7,2,61,1,0,0,57,1,1,126.3157894736842,72.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Saurashtra Cricket Association Stadium, Rajkot",1st_innings,1,31,2,1,31,0,0,0,27,1,0,114.81481481481481,31.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Sawai Mansingh Stadium, Jaipur",2nd_innings,3,80,8,0,59,1,0,0,70,3,0,114.28571428571428,26.666666666666668,MK Tiwary,Manoj Tiwary
Manoj Tiwary,Sharjah Cricket Stadium,1st_innings,1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Sheikh Zayed Stadium, Abu Dhabi",2nd_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Wankhede Stadium, Mumbai",2nd_innings,3,45,6,1,41,0,0,0,35,2,1,128.57142857142858,22.5,MK Tiwary,Manoj Tiwary
Manoj Tiwary,"Wankhede Stadium, Mumbai",1st_innings,4,125,10,4,58,1,0,0,111,4,0,112.61261261261262,31.25,MK Tiwary,Manoj Tiwary
Brad Hogg,"Arun Jaitley Stadium, Delhi",2nd_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,GB Hogg,Brad Hogg
Brad Hogg,"Eden Gardens, Kolkata",2nd_innings,1,5,0,0,5,0,0,0,5,1,0,100.0,5.0,GB Hogg,Brad Hogg
Brad Hogg,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,2,0,0,2,0,0,0,1,0,1,200.0,2.0,GB Hogg,Brad Hogg
Brad Hogg,"Sawai Mansingh Stadium, Jaipur",2nd_innings,1,13,1,0,13,0,0,0,11,1,0,118.18181818181819,13.0,GB Hogg,Brad Hogg
Brad Hogg,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,GB Hogg,Brad Hogg
Brad Hogg,"Wankhede Stadium, Mumbai",2nd_innings,1,2,0,0,2,0,0,0,5,1,0,40.0,2.0,GB Hogg,Brad Hogg
Ashish Reddy,"Arun Jaitley Stadium, Delhi",2nd_innings,1,16,2,0,16,0,0,0,9,1,0,177.77777777777777,16.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1st_innings,1,13,0,1,13,0,0,0,9,0,1,144.44444444444443,13.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2nd_innings,1,15,1,1,15,0,0,0,8,1,0,187.5,15.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"Eden Gardens, Kolkata",2nd_innings,1,4,0,0,4,0,0,0,5,1,0,80.0,4.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,1,32,2,3,32,0,0,0,18,1,0,177.77777777777777,32.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,1,36,2,3,36,0,0,0,16,0,1,225.0,36.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,3,0,0,3,0,0,0,3,1,0,100.0,3.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"Maharashtra Cricket Association Stadium, Pune",1st_innings,1,19,0,1,19,0,0,0,15,0,1,126.66666666666666,19.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,1,22,1,2,22,0,0,0,8,0,1,275.0,22.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,6,49,2,2,17,0,0,0,40,4,2,122.50000000000001,12.25,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,5,44,6,0,14,0,0,0,37,3,2,118.91891891891892,14.666666666666666,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,14,1,0,14,0,0,0,11,1,0,127.27272727272727,14.0,A Ashish Reddy,Ashish Reddy
Ashish Reddy,"Wankhede Stadium, Mumbai",1st_innings,1,10,0,1,10,0,0,0,10,1,0,100.0,10.0,A Ashish Reddy,Ashish Reddy
Sean Abbott,"Brabourne Stadium, Mumbai",2nd_innings,1,7,0,1,7,0,0,0,5,1,0,140.0,7.0,SA Abbott,Sean Abbott
Sean Abbott,"Eden Gardens, Kolkata",2nd_innings,1,1,0,0,1,0,0,0,4,1,0,25.0,1.0,SA Abbott,Sean Abbott
Sean Abbott,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,14,1,1,14,0,0,0,9,1,0,155.55555555555557,14.0,SA Abbott,Sean Abbott
Rusty Theron,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,J Theron,Rusty Theron
Rusty Theron,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,1,2,0,0,2,0,0,0,4,1,0,50.0,2.0,J Theron,Rusty Theron
Rusty Theron,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,1,7,1,0,7,0,0,0,6,0,1,116.66666666666667,7.0,J Theron,Rusty Theron
Rusty Theron,"Wankhede Stadium, Mumbai",2nd_innings,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,J Theron,Rusty Theron
Abhishek Nayar,"Arun Jaitley Stadium, Delhi",2nd_innings,1,17,3,0,17,0,0,0,13,0,1,130.76923076923077,17.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Arun Jaitley Stadium, Delhi",1st_innings,1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Buffalo Park, East London",1st_innings,2,28,2,0,18,0,0,0,41,2,0,68.29268292682927,14.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Dr DY Patil Sports Academy, Mumbai",1st_innings,4,70,5,3,34,0,0,0,61,4,0,114.75409836065573,17.5,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Dr DY Patil Sports Academy, Mumbai",2nd_innings,2,39,2,2,27,0,0,0,39,1,1,100.0,39.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,Dubai International Cricket Stadium,2nd_innings,1,5,1,0,5,0,0,0,7,1,0,71.42857142857143,5.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Eden Gardens, Kolkata",1st_innings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2nd_innings,1,3,0,0,3,0,0,0,7,1,0,42.857142857142854,3.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Kingsmead, Durban",2nd_innings,3,60,5,2,35,0,0,0,39,3,0,153.84615384615387,20.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,2,3,0,0,2,0,0,0,7,2,0,42.857142857142854,1.5,AM Nayar,Abhishek Nayar
Abhishek Nayar,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,9,1,0,9,0,0,0,7,0,1,128.57142857142858,9.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,45,6,1,45,0,0,0,20,0,1,225.0,45.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Maharashtra Cricket Association Stadium, Pune",1st_innings,2,36,3,0,25,0,0,0,40,1,1,90.0,36.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,4,27,2,0,24,0,0,0,37,4,0,72.97297297297297,6.75,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Newlands, Cape Town",1st_innings,1,35,2,3,35,0,0,0,14,1,0,250.0,35.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,2,3,0,0,2,0,0,0,5,1,1,60.0,3.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,3,11,0,0,9,0,0,0,12,2,1,91.66666666666666,5.5,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2nd_innings,2,32,4,0,19,0,0,0,24,1,1,133.33333333333331,32.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,1,38,3,2,38,0,0,0,24,1,0,158.33333333333331,38.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Sawai Mansingh Stadium, Jaipur",2nd_innings,1,10,0,1,10,0,0,0,10,1,0,100.0,10.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,25,3,0,25,0,0,0,18,1,0,138.88888888888889,25.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,Sharjah Cricket Stadium,1st_innings,1,23,2,1,23,0,0,0,20,1,0,114.99999999999999,23.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Sheikh Zayed Stadium, Abu Dhabi",2nd_innings,2,15,2,0,11,0,0,0,20,1,1,75.0,15.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"St George's Park, Port Elizabeth",1st_innings,2,36,1,2,33,0,0,0,30,1,1,120.0,36.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"SuperSport Park, Centurion",2nd_innings,1,1,0,0,1,0,0,0,4,1,0,25.0,1.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"SuperSport Park, Centurion",1st_innings,1,4,0,0,4,0,0,0,4,1,0,100.0,4.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"The Wanderers Stadium, Johannesburg",1st_innings,1,29,4,0,29,0,0,0,20,0,1,145.0,29.0,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Wankhede Stadium, Mumbai",2nd_innings,3,47,3,2,27,0,0,0,34,3,0,138.23529411764704,15.666666666666666,AM Nayar,Abhishek Nayar
Abhishek Nayar,"Wankhede Stadium, Mumbai",1st_innings,1,20,1,1,20,0,0,0,14,1,0,142.85714285714286,20.0,AM Nayar,Abhishek Nayar
Tristan Stubbs,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,1,20,2,0,20,0,0,0,21,1,0,95.23809523809523,20.0,T Stubbs,Tristan Stubbs
Tristan Stubbs,"Wankhede Stadium, Mumbai",1st_innings,1,5,0,0,5,0,0,0,10,1,0,50.0,5.0,T Stubbs,Tristan Stubbs
Tristan Stubbs,"Wankhede Stadium, Mumbai",2nd_innings,2,2,0,0,2,0,0,0,4,2,0,50.0,1.0,T Stubbs,Tristan Stubbs
Ankit Bawne,"Eden Gardens, Kolkata",1st_innings,1,12,1,0,12,0,0,0,12,0,1,100.0,12.0,AR Bawne,Ankit Bawne
Alfonso Thomas,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,AC Thomas,Alfonso Thomas
Alfonso Thomas,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,2,19,1,1,12,0,0,0,15,2,0,126.66666666666666,9.5,AC Thomas,Alfonso Thomas
Alfonso Thomas,"Wankhede Stadium, Mumbai",1st_innings,1,0,0,0,0,0,0,0,2,0,1,0.0,0.0,AC Thomas,Alfonso Thomas
VVS Laxman,"Barabati Stadium, Cuttack",1st_innings,1,10,1,0,10,0,0,0,7,1,0,142.85714285714286,10.0,VVS Laxman,VVS Laxman
VVS Laxman,"Brabourne Stadium, Mumbai",2nd_innings,1,4,0,0,4,0,0,0,7,1,0,57.14285714285714,4.0,VVS Laxman,VVS Laxman
VVS Laxman,"Buffalo Park, East London",2nd_innings,1,0,0,0,0,0,0,0,7,1,0,0.0,0.0,VVS Laxman,VVS Laxman
VVS Laxman,"Dr DY Patil Sports Academy, Mumbai",1st_innings,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,VVS Laxman,VVS Laxman
VVS Laxman,"Dr DY Patil Sports Academy, Mumbai",2nd_innings,2,59,6,2,37,0,0,0,40,1,1,147.5,59.0,VVS Laxman,VVS Laxman
VVS Laxman,"Eden Gardens, Kolkata",1st_innings,1,0,0,0,0,0,0,0,6,1,0,0.0,0.0,VVS Laxman,VVS Laxman
VVS Laxman,"Kingsmead, Durban",1st_innings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,VVS Laxman,VVS Laxman
VVS Laxman,"Kingsmead, Durban",2nd_innings,1,4,0,0,4,0,0,0,5,1,0,80.0,4.0,VVS Laxman,VVS Laxman
VVS Laxman,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,1,52,7,0,52,1,0,0,44,1,0,118.18181818181819,52.0,VVS Laxman,VVS Laxman
VVS Laxman,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,1,12,2,0,12,0,0,0,11,1,0,109.09090909090908,12.0,VVS Laxman,VVS Laxman
VVS Laxman,"Nehru Stadium, Kochi",1st_innings,1,36,2,2,36,0,0,0,29,1,0,124.13793103448276,36.0,VVS Laxman,VVS Laxman
VVS Laxman,"Newlands, Cape Town",2nd_innings,1,10,1,1,10,0,0,0,10,1,0,100.0,10.0,VVS Laxman,VVS Laxman
VVS Laxman,"Newlands, Cape Town",1st_innings,1,5,0,0,5,0,0,0,10,1,0,50.0,5.0,VVS Laxman,VVS Laxman
VVS Laxman,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,3,66,11,0,48,0,0,0,56,3,0,117.85714285714286,22.0,VVS Laxman,VVS Laxman
VVS Laxman,"Sardar Patel (Gujarat) Stadium, Motera, Ahmedabad",1st_innings,1,10,1,0,10,0,0,0,12,1,0,83.33333333333334,10.0,VVS Laxman,VVS Laxman
VVS Laxman,"Sawai Mansingh Stadium, Jaipur",1st_innings,1,8,1,0,8,0,0,0,10,1,0,80.0,8.0,VVS Laxman,VVS Laxman
VVS Laxman,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2nd_innings,1,6,1,0,6,0,0,0,9,1,0,66.66666666666666,6.0,VVS Laxman,VVS Laxman
Suraj Randiv,"Wankhede Stadium, Mumbai",2nd_innings,1,2,0,0,2,0,0,0,4,1,0,50.0,2.0,S Randiv,Suraj Randiv
Mitchell Starc,Dubai International Cricket Stadium,1st_innings,1,8,0,0,8,0,0,0,17,1,0,47.05882352941176,8.0,MA Starc,Mitchell Starc
Mitchell Starc,"Eden Gardens, Kolkata",2nd_innings,1,12,1,0,12,0,0,0,8,0,1,150.0,12.0,MA Starc,Mitchell Starc
Mitchell Starc,"JSCA International Stadium Complex, Ranchi",1st_innings,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,MA Starc,Mitchell Starc
Mitchell Starc,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,3,43,5,0,29,0,0,0,37,2,1,116.21621621621621,21.5,MA Starc,Mitchell Starc
Mitchell Starc,"M Chinnaswamy Stadium, Bengaluru",1st_innings,1,2,0,0,2,0,0,0,2,0,1,100.0,2.0,MA Starc,Mitchell Starc
Mitchell Starc,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,1,1,0,0,1,0,0,0,7,1,0,14.285714285714285,1.0,MA Starc,Mitchell Starc
Mitchell Starc,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,1,6,1,0,6,0,0,0,6,1,0,100.0,6.0,MA Starc,Mitchell Starc
Mitchell Starc,Sharjah Cricket Stadium,2nd_innings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,MA Starc,Mitchell Starc
Mitchell Starc,"Sheikh Zayed Stadium, Abu Dhabi",1st_innings,1,18,2,0,18,0,0,0,16,1,0,112.5,18.0,MA Starc,Mitchell Starc
Mitchell Starc,"Wankhede Stadium, Mumbai",2nd_innings,1,5,1,0,5,0,0,0,4,1,0,125.0,5.0,MA Starc,Mitchell Starc
Azhar Bilakhia,"Kingsmead, Durban",2nd_innings,1,12,1,0,12,0,0,0,14,0,1,85.71428571428571,12.0,AA Bilakhia,Azhar Bilakhia
Azhar Bilakhia,"St George's Park, Port Elizabeth",1st_innings,1,1,0,0,1,0,0,0,5,1,0,20.0,1.0,AA Bilakhia,Azhar Bilakhia
Azhar Bilakhia,"SuperSport Park, Centurion",1st_innings,1,22,2,0,22,0,0,0,27,1,0,81.48148148148148,22.0,AA Bilakhia,Azhar Bilakhia
Azhar Bilakhia,"SuperSport Park, Centurion",2nd_innings,2,26,2,0,16,0,0,0,28,1,1,92.85714285714286,26.0,AA Bilakhia,Azhar Bilakhia
Azhar Bilakhia,"The Wanderers Stadium, Johannesburg",1st_innings,1,6,0,0,6,0,0,0,7,1,0,85.71428571428571,6.0,AA Bilakhia,Azhar Bilakhia
Azhar Bilakhia,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2nd_innings,1,2,0,0,2,0,0,0,4,1,0,50.0,2.0,AA Bilakhia,Azhar Bilakhia
Ajinkya Rahane,"Arun Jaitley Stadium, Delhi",1st_innings,2,30,3,0,28,0,0,0,28,2,0,107.14285714285714,15.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Arun Jaitley Stadium, Delhi",2nd_innings,6,224,20,5,84,2,0,0,181,4,2,123.75690607734806,56.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Brabourne Stadium, Mumbai",2nd_innings,2,16,3,0,8,0,0,0,20,2,0,80.0,8.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Brabourne Stadium, Mumbai",1st_innings,2,128,12,5,91,1,0,0,76,1,1,168.42105263157893,128.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Buffalo Park, East London",1st_innings,2,22,3,0,12,0,0,0,20,2,0,110.00000000000001,11.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Dr DY Patil Sports Academy, Mumbai",1st_innings,1,0,0,0,0,0,0,0,7,1,0,0.0,0.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Dr DY Patil Sports Academy, Navi Mumbai",1st_innings,2,34,4,0,25,0,0,0,34,2,0,100.0,17.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Dr Y S Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2nd_innings,4,123,18,1,62,1,0,0,110,3,1,111.81818181818181,41.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,Dubai International Cricket Stadium,1st_innings,2,4,0,0,2,0,0,0,13,2,0,30.76923076923077,2.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,Dubai International Cricket Stadium,2nd_innings,3,41,5,1,26,0,0,0,34,3,0,120.58823529411764,13.666666666666666,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Eden Gardens, Kolkata",1st_innings,7,136,14,5,71,1,0,0,100,6,1,136.0,22.666666666666668,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Eden Gardens, Kolkata",2nd_innings,4,95,12,2,46,0,0,0,81,4,0,117.28395061728396,23.75,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Holkar Cricket Stadium, Indore",1st_innings,3,32,2,1,19,0,0,0,31,3,0,103.2258064516129,10.666666666666666,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"JSCA International Stadium Complex, Ranchi",1st_innings,1,4,0,0,4,0,0,0,7,1,0,57.14285714285714,4.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Kingsmead, Durban",2nd_innings,1,3,0,0,3,0,0,0,7,1,0,42.857142857142854,3.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"M Chinnaswamy Stadium, Bengaluru",1st_innings,6,294,36,11,103,1,1,0,186,5,1,158.06451612903226,58.8,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"M Chinnaswamy Stadium, Bengaluru",2nd_innings,1,24,3,0,24,0,0,0,22,1,0,109.09090909090908,24.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"MA Chidambaram Stadium, Chepauk, Chennai",2nd_innings,5,84,7,2,31,0,0,0,65,5,0,129.23076923076923,16.8,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"MA Chidambaram Stadium, Chepauk, Chennai",1st_innings,6,89,7,2,21,0,0,0,74,6,0,120.27027027027026,14.833333333333334,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Maharashtra Cricket Association Stadium, Pune",2nd_innings,10,235,21,5,60,2,0,0,198,9,1,118.68686868686868,26.11111111111111,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Maharashtra Cricket Association Stadium, Pune",1st_innings,8,234,16,7,67,2,0,0,210,8,0,111.42857142857143,29.25,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Narendra Modi Stadium, Motera, Ahmedabad",2nd_innings,1,27,2,2,27,0,0,0,13,1,0,207.6923076923077,27.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2nd_innings,3,108,6,3,59,1,0,0,96,2,1,112.5,54.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1st_innings,2,14,3,0,9,0,0,0,17,2,0,82.35294117647058,7.0,AM Rahane,Ajinkya Rahane
Ajinkya Rahane,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1st_innings,4,111,7,4,70,1,0,0,89,4,0,124.7191011235955,27.75,AM Rahane,Ajinkya Rahane
