_id,team_played,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
Vaibhav Arora,Sunrisers Hyderabad,2,2,0,0,2,0,0,0,2,1,1,100.0,2.0,VG Arora,Vaibhav Arora
Brendon McCullum,Chennai Super Kings,9,235,26,9,81,1,0,0,181,9,0,129.8342541436464,26.11111111111111,BB McCullum,Brendon McCullum
Brendon McCullum,Delhi Capitals,15,305,32,10,60,2,0,0,263,15,0,115.96958174904944,20.333333333333332,BB McCullum,Brendon McCullum
Brendon McCullum,Kolkata Knight Riders,12,343,36,19,56,1,0,0,240,12,0,142.91666666666666,28.583333333333332,BB McCullum,Brendon McCullum
Brendon McCullum,Mumbai Indians,16,474,55,17,81,4,0,0,346,14,2,136.9942196531792,33.857142857142854,BB McCullum,Brendon McCullum
Brendon McCullum,Pune Warriors India,3,83,10,1,42,0,0,0,87,3,0,95.40229885057471,27.666666666666668,BB McCullum,Brendon McCullum
Brendon McCullum,Punjab Kings,13,277,24,12,67,2,0,0,244,13,0,113.52459016393443,21.307692307692307,BB McCullum,Brendon McCullum
Brendon McCullum,Rajasthan Royals,10,158,15,9,81,1,0,0,121,10,0,130.57851239669424,15.8,BB McCullum,Brendon McCullum
Brendon McCullum,Rising Pune Supergiant,4,186,18,10,49,0,0,0,112,4,0,166.07142857142858,46.5,BB McCullum,Brendon McCullum
Brendon McCullum,Royal Challengers Bangalore,15,569,55,30,158,2,1,0,384,13,2,148.17708333333331,43.76923076923077,BB McCullum,Brendon McCullum
Brendon McCullum,Sunrisers Hyderabad,12,250,22,13,100,0,1,0,208,11,1,120.1923076923077,22.727272727272727,BB McCullum,Brendon McCullum
Angelo Mathews,Chennai Super Kings,3,81,4,2,48,0,0,0,83,3,0,97.59036144578313,27.0,AD Mathews,Angelo Mathews
Angelo Mathews,Delhi Capitals,4,106,7,4,46,0,0,0,70,1,3,151.42857142857142,106.0,AD Mathews,Angelo Mathews
Angelo Mathews,Kolkata Knight Riders,5,126,3,10,40,0,0,0,95,5,0,132.6315789473684,25.2,AD Mathews,Angelo Mathews
Angelo Mathews,Mumbai Indians,5,51,3,2,19,0,0,0,41,4,1,124.39024390243902,12.75,AD Mathews,Angelo Mathews
Angelo Mathews,Punjab Kings,5,57,8,0,19,0,0,0,39,3,2,146.15384615384613,19.0,AD Mathews,Angelo Mathews
Angelo Mathews,Rajasthan Royals,7,96,8,1,27,0,0,0,78,5,2,123.07692307692308,19.2,AD Mathews,Angelo Mathews
Angelo Mathews,Royal Challengers Bangalore,7,64,2,4,32,0,0,0,55,7,0,116.36363636363636,9.142857142857142,AD Mathews,Angelo Mathews
Angelo Mathews,Sunrisers Hyderabad,6,143,9,6,65,1,0,0,114,3,3,125.43859649122805,47.666666666666664,AD Mathews,Angelo Mathews
Rahul Tripathi,Chennai Super Kings,11,253,25,8,81,1,0,0,176,9,2,143.75,28.11111111111111,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Delhi Capitals,12,177,12,8,36,0,0,0,136,10,2,130.14705882352942,17.7,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Gujarat Lions,2,39,4,2,33,0,0,0,24,2,0,162.5,19.5,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Gujarat Titans,3,34,3,2,17,0,0,0,23,3,0,147.82608695652172,11.333333333333334,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Kolkata Knight Riders,10,308,33,17,93,2,0,0,184,10,0,167.3913043478261,30.8,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Lucknow Super Giants,3,98,13,1,44,0,0,0,84,3,0,116.66666666666667,32.666666666666664,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Mumbai Indians,10,227,23,8,76,2,0,0,156,9,1,145.5128205128205,25.22222222222222,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Punjab Kings,11,304,35,8,74,2,0,0,242,10,1,125.6198347107438,30.4,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Rajasthan Royals,6,143,10,7,47,0,0,0,108,6,0,132.40740740740742,23.833333333333332,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Royal Challengers Bangalore,12,324,31,11,80,2,0,0,241,8,4,134.43983402489627,40.5,RA Tripathi,Rahul Tripathi
Rahul Tripathi,Sunrisers Hyderabad,7,164,16,6,59,2,0,0,116,7,0,141.3793103448276,23.428571428571427,RA Tripathi,Rahul Tripathi
Akshath Reddy,Delhi Capitals,1,1,0,0,1,0,0,0,8,1,0,12.5,1.0,PA Reddy,Akshath Reddy
Akshath Reddy,Mumbai Indians,1,7,1,0,7,0,0,0,9,1,0,77.77777777777779,7.0,PA Reddy,Akshath Reddy
Akshath Reddy,Pune Warriors India,1,27,2,0,27,0,0,0,30,1,0,90.0,27.0,PA Reddy,Akshath Reddy
Akshath Reddy,Punjab Kings,3,43,4,1,24,0,0,0,30,2,1,143.33333333333334,21.5,PA Reddy,Akshath Reddy
Akshath Reddy,Rajasthan Royals,2,44,4,1,42,0,0,0,40,2,0,110.00000000000001,22.0,PA Reddy,Akshath Reddy
Akshath Reddy,Royal Challengers Bangalore,3,42,4,0,23,0,0,0,43,3,0,97.67441860465115,14.0,PA Reddy,Akshath Reddy
Nehal Wadhera,Chennai Super Kings,1,64,8,1,64,1,0,0,51,1,0,125.49019607843137,64.0,N Wadhera,Nehal Wadhera
Nehal Wadhera,Gujarat Titans,3,59,5,4,40,0,0,0,31,3,0,190.3225806451613,19.666666666666668,N Wadhera,Nehal Wadhera
Nehal Wadhera,Kolkata Knight Riders,1,6,1,0,6,0,0,0,4,1,0,150.0,6.0,N Wadhera,Nehal Wadhera
Nehal Wadhera,Lucknow Super Giants,2,39,4,2,23,0,0,0,32,2,0,121.875,19.5,N Wadhera,Nehal Wadhera
Nehal Wadhera,Punjab Kings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,N Wadhera,Nehal Wadhera
Nehal Wadhera,Royal Challengers Bangalore,2,73,5,5,52,1,0,0,47,1,1,155.3191489361702,73.0,N Wadhera,Nehal Wadhera
Yo Mahesh,Kolkata Knight Riders,1,3,0,0,3,0,0,0,6,1,0,50.0,3.0,VY Mahesh,Yo Mahesh
Yo Mahesh,Mumbai Indians,1,3,0,0,3,0,0,0,5,0,1,60.0,3.0,VY Mahesh,Yo Mahesh
Yo Mahesh,Punjab Kings,1,6,0,0,6,0,0,0,5,0,1,120.0,6.0,VY Mahesh,Yo Mahesh
Yo Mahesh,Rajasthan Royals,2,3,0,0,3,0,0,0,11,1,1,27.27272727272727,3.0,VY Mahesh,Yo Mahesh
Ashley Noffke,Kolkata Knight Riders,1,9,1,0,9,0,0,0,10,1,0,90.0,9.0,AA Noffke,Ashley Noffke
Sohail Tanvir,Chennai Super Kings,1,9,0,0,9,0,0,0,7,0,1,128.57142857142858,9.0,Sohail Tanvir,Sohail Tanvir
Sohail Tanvir,Delhi Capitals,1,5,1,0,5,0,0,0,5,1,0,100.0,5.0,Sohail Tanvir,Sohail Tanvir
Sohail Tanvir,Kolkata Knight Riders,2,16,1,1,13,0,0,0,11,1,1,145.45454545454547,16.0,Sohail Tanvir,Sohail Tanvir
Sohail Tanvir,Mumbai Indians,1,6,1,0,6,0,0,0,6,1,0,100.0,6.0,Sohail Tanvir,Sohail Tanvir
Nathan Rimmington,Pune Warriors India,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,NJ Rimmington,Nathan Rimmington
Brett Lee,Chennai Super Kings,1,6,1,0,6,0,0,0,7,1,0,85.71428571428571,6.0,B Lee,Brett Lee
Brett Lee,Delhi Capitals,4,27,0,3,16,0,0,0,15,2,2,180.0,13.5,B Lee,Brett Lee
Brett Lee,Kochi Tuskers Kerala,2,2,0,0,1,0,0,0,5,2,0,40.0,1.0,B Lee,Brett Lee
Brett Lee,Kolkata Knight Riders,1,7,1,0,7,0,0,0,5,0,1,140.0,7.0,B Lee,Brett Lee
Brett Lee,Mumbai Indians,4,29,3,1,16,0,0,0,26,2,2,111.53846153846155,14.5,B Lee,Brett Lee
Brett Lee,Rajasthan Royals,3,30,3,2,25,0,0,0,19,3,0,157.89473684210526,10.0,B Lee,Brett Lee
Brett Lee,Royal Challengers Bangalore,2,9,0,1,8,0,0,0,5,0,2,180.0,9.0,B Lee,Brett Lee
Brett Lee,Sunrisers Hyderabad,2,14,0,1,14,0,0,0,15,0,2,93.33333333333333,14.0,B Lee,Brett Lee
Fidel Edwards,Mumbai Indians,1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,FH Edwards,Fidel Edwards
Fidel Edwards,Royal Challengers Bangalore,1,3,0,0,3,0,0,0,2,0,1,150.0,3.0,FH Edwards,Fidel Edwards
Abhimanyu Mithun,Chennai Super Kings,1,11,2,0,11,0,0,0,8,1,0,137.5,11.0,A Mithun,Abhimanyu Mithun
Abhimanyu Mithun,Delhi Capitals,2,5,1,0,5,0,0,0,6,2,0,83.33333333333334,2.5,A Mithun,Abhimanyu Mithun
Abhimanyu Mithun,Kolkata Knight Riders,2,2,0,0,2,0,0,0,2,1,1,100.0,2.0,A Mithun,Abhimanyu Mithun
Abhimanyu Mithun,Pune Warriors India,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,A Mithun,Abhimanyu Mithun
Abhimanyu Mithun,Punjab Kings,2,16,1,1,10,0,0,0,10,1,1,160.0,16.0,A Mithun,Abhimanyu Mithun
Sherfane Rutherford,Chennai Super Kings,2,12,0,1,10,0,0,0,16,2,0,75.0,6.0,SE Rutherford,Sherfane Rutherford
Sherfane Rutherford,Kolkata Knight Riders,1,28,1,1,28,0,0,0,40,1,0,70.0,28.0,SE Rutherford,Sherfane Rutherford
Sherfane Rutherford,Punjab Kings,1,2,0,0,2,0,0,0,2,0,1,100.0,2.0,SE Rutherford,Sherfane Rutherford
Sherfane Rutherford,Rajasthan Royals,3,27,1,2,11,0,0,0,21,3,0,128.57142857142858,9.0,SE Rutherford,Sherfane Rutherford
Sherfane Rutherford,Royal Challengers Bangalore,1,28,1,3,28,0,0,0,13,0,1,215.3846153846154,28.0,SE Rutherford,Sherfane Rutherford
Sherfane Rutherford,Sunrisers Hyderabad,1,9,0,1,9,0,0,0,12,1,0,75.0,9.0,SE Rutherford,Sherfane Rutherford
Shahbaz Nadeem,Chennai Super Kings,3,10,1,0,5,0,0,0,20,2,1,50.0,5.0,S Nadeem,Shahbaz Nadeem
Shahbaz Nadeem,Delhi Capitals,1,2,0,0,2,0,0,0,3,0,1,66.66666666666666,2.0,S Nadeem,Shahbaz Nadeem
Shahbaz Nadeem,Kolkata Knight Riders,3,10,0,0,6,0,0,0,18,1,2,55.55555555555556,10.0,S Nadeem,Shahbaz Nadeem
Shahbaz Nadeem,Mumbai Indians,3,3,0,0,2,0,0,0,9,2,1,33.33333333333333,1.5,S Nadeem,Shahbaz Nadeem
Shahbaz Nadeem,Pune Warriors India,2,6,1,0,6,0,0,0,5,1,1,120.0,6.0,S Nadeem,Shahbaz Nadeem
Shahbaz Nadeem,Punjab Kings,2,3,0,0,3,0,0,0,8,1,1,37.5,3.0,S Nadeem,Shahbaz Nadeem
Shahbaz Nadeem,Rajasthan Royals,1,1,0,0,1,0,0,0,4,1,0,25.0,1.0,S Nadeem,Shahbaz Nadeem
Shahbaz Nadeem,Rising Pune Supergiant,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,S Nadeem,Shahbaz Nadeem
Shahbaz Nadeem,Royal Challengers Bangalore,4,4,0,0,2,0,0,0,16,4,0,25.0,1.0,S Nadeem,Shahbaz Nadeem
Shahbaz Nadeem,Sunrisers Hyderabad,2,0,0,0,0,0,0,0,4,2,0,0.0,0.0,S Nadeem,Shahbaz Nadeem
Hrithik Shokeen,Chennai Super Kings,3,61,8,0,25,0,0,0,61,2,1,100.0,30.5,HR Shokeen,Hrithik Shokeen
Hrithik Shokeen,Lucknow Super Giants,2,0,0,0,0,0,0,0,1,0,2,0.0,0.0,HR Shokeen,Hrithik Shokeen
Hrithik Shokeen,Royal Challengers Bangalore,1,5,1,0,5,0,0,0,3,1,0,166.66666666666669,5.0,HR Shokeen,Hrithik Shokeen
Prerak Mankad,Gujarat Titans,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,PN Mankad,Prerak Mankad
Prerak Mankad,Kolkata Knight Riders,1,26,5,0,26,0,0,0,20,1,0,130.0,26.0,PN Mankad,Prerak Mankad
Prerak Mankad,Mumbai Indians,2,3,0,0,3,0,0,0,7,2,0,42.857142857142854,1.5,PN Mankad,Prerak Mankad
Prerak Mankad,Sunrisers Hyderabad,2,68,8,2,64,1,0,0,46,0,2,147.82608695652172,68.0,PN Mankad,Prerak Mankad
Shaun Marsh,Chennai Super Kings,7,296,27,13,88,3,0,0,209,6,1,141.62679425837322,49.333333333333336,SE Marsh,Shaun Marsh
Shaun Marsh,Delhi Capitals,7,219,27,9,95,1,0,0,158,7,0,138.60759493670886,31.285714285714285,SE Marsh,Shaun Marsh
Shaun Marsh,Gujarat Lions,3,89,10,1,58,1,0,0,70,3,0,127.14285714285714,29.666666666666668,SE Marsh,Shaun Marsh
Shaun Marsh,Kochi Tuskers Kerala,1,42,5,2,42,0,0,0,30,1,0,140.0,42.0,SE Marsh,Shaun Marsh
Shaun Marsh,Kolkata Knight Riders,7,186,20,4,56,1,0,0,157,6,1,118.47133757961782,31.0,SE Marsh,Shaun Marsh
Shaun Marsh,Mumbai Indians,12,526,54,13,81,5,0,0,397,11,1,132.49370277078086,47.81818181818182,SE Marsh,Shaun Marsh
Shaun Marsh,Pune Warriors India,3,97,10,2,64,1,0,0,85,2,1,114.11764705882352,48.5,SE Marsh,Shaun Marsh
Shaun Marsh,Rajasthan Royals,7,409,39,17,115,3,1,0,283,7,0,144.52296819787986,58.42857142857143,SE Marsh,Shaun Marsh
Shaun Marsh,Rising Pune Supergiant,2,14,2,0,10,0,0,0,19,2,0,73.68421052631578,7.0,SE Marsh,Shaun Marsh
Shaun Marsh,Royal Challengers Bangalore,10,266,30,9,79,2,0,0,206,8,2,129.12621359223303,33.25,SE Marsh,Shaun Marsh
Shaun Marsh,Sunrisers Hyderabad,10,333,42,8,84,3,0,0,252,9,1,132.14285714285714,37.0,SE Marsh,Shaun Marsh
Abhishek Sharma,Chennai Super Kings,6,199,18,7,75,1,0,0,141,6,0,141.13475177304963,33.166666666666664,Abhishek Sharma,Abhishek Sharma
Abhishek Sharma,Delhi Capitals,6,87,13,1,67,1,0,0,57,5,1,152.63157894736844,17.4,Abhishek Sharma,Abhishek Sharma
Abhishek Sharma,Gujarat Titans,3,112,13,3,65,1,0,0,79,3,0,141.77215189873417,37.333333333333336,Abhishek Sharma,Abhishek Sharma
Abhishek Sharma,Kolkata Knight Riders,6,95,8,4,43,0,0,0,78,5,1,121.79487179487178,19.0,Abhishek Sharma,Abhishek Sharma
Abhishek Sharma,Lucknow Super Giants,2,20,3,0,13,0,0,0,16,2,0,125.0,10.0,Abhishek Sharma,Abhishek Sharma
Abhishek Sharma,Mumbai Indians,7,72,5,2,33,0,0,0,58,6,1,124.13793103448276,12.0,Abhishek Sharma,Abhishek Sharma
Abhishek Sharma,Punjab Kings,4,91,10,4,43,0,0,0,66,3,1,137.87878787878788,30.333333333333332,Abhishek Sharma,Abhishek Sharma
Abhishek Sharma,Rajasthan Royals,4,85,7,3,55,1,0,0,72,3,1,118.05555555555556,28.333333333333332,Abhishek Sharma,Abhishek Sharma
Abhishek Sharma,Royal Challengers Bangalore,7,132,15,7,47,0,0,0,83,6,1,159.03614457831324,22.0,Abhishek Sharma,Abhishek Sharma
Mayank Agarwal,Chennai Super Kings,17,262,32,7,45,0,0,0,219,17,0,119.63470319634703,15.411764705882353,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Delhi Capitals,14,412,40,14,99,3,0,0,297,13,1,138.7205387205387,31.692307692307693,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Gujarat Titans,1,5,1,0,5,0,0,0,9,1,0,55.55555555555556,5.0,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Kochi Tuskers Kerala,1,33,2,2,33,0,0,0,24,1,0,137.5,33.0,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Kolkata Knight Riders,16,308,26,9,58,2,0,0,252,15,1,122.22222222222223,20.533333333333335,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Lucknow Super Giants,2,33,3,2,25,0,0,0,24,2,0,137.5,16.5,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Mumbai Indians,16,419,41,18,83,3,0,0,275,15,1,152.36363636363637,27.933333333333334,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Pune Warriors India,1,9,0,1,9,0,0,0,10,1,0,90.0,9.0,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Punjab Kings,8,157,16,5,68,2,0,0,131,7,1,119.84732824427482,22.428571428571427,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Rajasthan Royals,13,393,41,18,106,1,1,0,254,13,0,154.7244094488189,30.23076923076923,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Royal Challengers Bangalore,12,310,31,12,57,1,0,0,243,12,0,127.57201646090535,25.833333333333332,MA Agarwal,Mayank Agarwal
Mayank Agarwal,Sunrisers Hyderabad,16,256,22,9,55,1,0,0,205,16,0,124.8780487804878,16.0,MA Agarwal,Mayank Agarwal
Atharva Taide,Chennai Super Kings,1,13,0,0,13,0,0,0,17,1,0,76.47058823529412,13.0,A Taide,Atharva Taide
Atharva Taide,Delhi Capitals,1,55,5,2,55,1,0,0,42,1,0,130.95238095238096,55.0,A Taide,Atharva Taide
Atharva Taide,Lucknow Super Giants,2,66,8,2,66,1,0,0,39,2,0,169.23076923076923,33.0,A Taide,Atharva Taide
Atharva Taide,Mumbai Indians,1,29,3,1,29,0,0,0,17,1,0,170.58823529411765,29.0,A Taide,Atharva Taide
Atharva Taide,Rajasthan Royals,1,19,3,1,19,0,0,0,12,1,0,158.33333333333331,19.0,A Taide,Atharva Taide
Atharva Taide,Royal Challengers Bangalore,1,4,1,0,4,0,0,0,2,1,0,200.0,4.0,A Taide,Atharva Taide
Veer Pratap Singh,Mumbai Indians,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,V Pratap Singh,Veer Pratap Singh
Abdul Samad,Chennai Super Kings,2,26,1,1,18,0,0,0,20,1,1,130.0,26.0,Abdul Samad,Abdul Samad
Abdul Samad,Delhi Capitals,4,101,6,6,33,0,0,0,65,3,1,155.3846153846154,33.666666666666664,Abdul Samad,Abdul Samad
Abdul Samad,Gujarat Titans,1,4,1,0,4,0,0,0,3,1,0,133.33333333333331,4.0,Abdul Samad,Abdul Samad
Abdul Samad,Kolkata Knight Riders,4,88,5,6,25,0,0,0,59,3,1,149.15254237288136,29.333333333333332,Abdul Samad,Abdul Samad
Abdul Samad,Lucknow Super Giants,3,58,2,6,37,0,0,0,36,1,2,161.11111111111111,58.0,Abdul Samad,Abdul Samad
Abdul Samad,Mumbai Indians,4,38,3,2,20,0,0,0,32,4,0,118.75,9.5,Abdul Samad,Abdul Samad
Abdul Samad,Punjab Kings,3,16,2,0,8,0,0,0,14,3,0,114.28571428571428,5.333333333333333,Abdul Samad,Abdul Samad
Abdul Samad,Rajasthan Royals,4,63,2,4,32,0,0,0,53,2,2,118.86792452830188,31.5,Abdul Samad,Abdul Samad
Abdul Samad,Royal Challengers Bangalore,3,1,0,0,1,0,0,0,5,2,1,20.0,0.5,Abdul Samad,Abdul Samad
James Franklin,Chennai Super Kings,3,39,2,1,25,0,0,0,52,2,1,75.0,19.5,JEC Franklin,James Franklin
James Franklin,Kolkata Knight Riders,2,74,7,1,45,0,0,0,48,0,2,154.16666666666669,74.0,JEC Franklin,James Franklin
James Franklin,Pune Warriors India,3,63,5,1,32,0,0,0,73,3,0,86.3013698630137,21.0,JEC Franklin,James Franklin
James Franklin,Punjab Kings,2,101,8,4,79,1,0,0,73,2,0,138.35616438356163,50.5,JEC Franklin,James Franklin
James Franklin,Rajasthan Royals,2,13,2,0,11,0,0,0,8,1,1,162.5,13.0,JEC Franklin,James Franklin
James Franklin,Royal Challengers Bangalore,2,17,0,1,16,0,0,0,23,2,0,73.91304347826086,8.5,JEC Franklin,James Franklin
James Franklin,Sunrisers Hyderabad,2,20,1,0,13,0,0,0,24,1,1,83.33333333333334,20.0,JEC Franklin,James Franklin
Shalabh Srivastava,Mumbai Indians,2,4,0,0,3,0,0,0,3,0,2,133.33333333333331,4.0,SJ Srivastava,Shalabh Srivastava
Shalabh Srivastava,Pune Warriors India,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,SJ Srivastava,Shalabh Srivastava
Shalabh Srivastava,Rajasthan Royals,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,SJ Srivastava,Shalabh Srivastava
Maheesh Theekshana,Mumbai Indians,1,0,0,0,0,0,0,0,3,1,0,0.0,0.0,M Theekshana,Maheesh Theekshana
Maheesh Theekshana,Royal Challengers Bangalore,1,7,0,1,7,0,0,0,4,0,1,175.0,7.0,M Theekshana,Maheesh Theekshana
Justin Kemp,Delhi Capitals,1,4,0,0,4,0,0,0,8,1,0,50.0,4.0,JM Kemp,Justin Kemp
Justin Kemp,Sunrisers Hyderabad,1,22,1,1,22,0,0,0,16,1,0,137.5,22.0,JM Kemp,Justin Kemp
Ashok Menaria,Chennai Super Kings,4,46,3,1,36,0,0,0,52,3,1,88.46153846153845,15.333333333333334,AL Menaria,Ashok Menaria
Ashok Menaria,Delhi Capitals,3,25,0,3,22,0,0,0,21,3,0,119.04761904761905,8.333333333333334,AL Menaria,Ashok Menaria
Ashok Menaria,Kochi Tuskers Kerala,1,31,3,1,31,0,0,0,28,1,0,110.71428571428572,31.0,AL Menaria,Ashok Menaria
Ashok Menaria,Kolkata Knight Riders,4,89,7,3,40,0,0,0,74,4,0,120.27027027027026,22.25,AL Menaria,Ashok Menaria
Ashok Menaria,Mumbai Indians,3,45,4,2,21,0,0,0,39,2,1,115.38461538461537,22.5,AL Menaria,Ashok Menaria
Ashok Menaria,Pune Warriors India,2,47,1,3,29,0,0,0,43,2,0,109.30232558139534,23.5,AL Menaria,Ashok Menaria
Ashok Menaria,Punjab Kings,3,68,3,3,34,0,0,0,56,3,0,121.42857142857142,22.666666666666668,AL Menaria,Ashok Menaria
Ashok Menaria,Royal Challengers Bangalore,1,8,1,0,8,0,0,0,6,1,0,133.33333333333331,8.0,AL Menaria,Ashok Menaria
Ashok Menaria,Sunrisers Hyderabad,2,42,2,2,22,0,0,0,37,2,0,113.51351351351352,21.0,AL Menaria,Ashok Menaria
Shrikant Wagh,Mumbai Indians,2,2,0,0,2,0,0,0,3,2,0,66.66666666666666,1.0,SB Wagh,Shrikant Wagh
Harmeet Singh,Chennai Super Kings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Harmeet Singh,Harmeet Singh
Harmeet Singh,Kolkata Knight Riders,1,14,3,0,14,0,0,0,6,1,0,233.33333333333334,14.0,Harmeet Singh,Harmeet Singh
Harmeet Singh,Rajasthan Royals,2,1,0,0,1,0,0,0,1,1,1,100.0,1.0,Harmeet Singh,Harmeet Singh
Harmeet Singh,Royal Challengers Bangalore,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,Harmeet Singh,Harmeet Singh
Harmeet Singh,Sunrisers Hyderabad,1,3,0,0,3,0,0,0,4,1,0,75.0,3.0,Harmeet Singh,Harmeet Singh
Riyan Parag,Chennai Super Kings,4,35,4,0,16,0,0,0,35,3,1,100.0,11.666666666666666,R Parag,Riyan Parag
Riyan Parag,Delhi Capitals,7,75,5,3,50,1,0,0,82,7,0,91.46341463414635,10.714285714285714,R Parag,Riyan Parag
Riyan Parag,Gujarat Titans,5,46,2,1,18,0,0,0,47,5,0,97.87234042553192,9.2,R Parag,Riyan Parag
Riyan Parag,Kolkata Knight Riders,5,72,7,4,47,0,0,0,59,5,0,122.03389830508475,14.4,R Parag,Riyan Parag
Riyan Parag,Lucknow Super Giants,3,42,1,3,19,0,0,0,32,2,1,131.25,21.0,R Parag,Riyan Parag
Riyan Parag,Mumbai Indians,4,59,7,1,43,0,0,0,43,3,1,137.2093023255814,19.666666666666668,R Parag,Riyan Parag
Riyan Parag,Punjab Kings,6,69,3,7,25,0,0,0,43,5,1,160.46511627906978,13.8,R Parag,Riyan Parag
Riyan Parag,Royal Challengers Bangalore,4,106,8,4,56,1,0,0,81,3,1,130.8641975308642,35.333333333333336,R Parag,Riyan Parag
Riyan Parag,Sunrisers Hyderabad,6,96,7,4,42,0,0,0,62,4,2,154.83870967741936,24.0,R Parag,Riyan Parag
Ricky Bhui,Chennai Super Kings,1,0,0,0,0,0,0,0,5,1,0,0.0,0.0,RK Bhui,Ricky Bhui
Ricky Bhui,Delhi Capitals,1,7,0,0,7,0,0,0,12,1,0,58.333333333333336,7.0,RK Bhui,Ricky Bhui
Ruturaj Gaikwad,Delhi Capitals,7,237,19,10,79,2,0,0,182,7,0,130.21978021978023,33.857142857142854,RD Gaikwad,Ruturaj Gaikwad
Ruturaj Gaikwad,Gujarat Titans,5,304,23,17,92,4,0,0,207,5,0,146.8599033816425,60.8,RD Gaikwad,Ruturaj Gaikwad
Ruturaj Gaikwad,Kolkata Knight Riders,7,260,21,13,72,2,0,0,187,7,0,139.0374331550802,37.142857142857146,RD Gaikwad,Ruturaj Gaikwad
Ruturaj Gaikwad,Lucknow Super Giants,2,58,3,4,57,1,0,0,35,2,0,165.71428571428572,29.0,RD Gaikwad,Ruturaj Gaikwad
Ruturaj Gaikwad,Mumbai Indians,7,169,17,7,88,1,0,0,126,5,2,134.12698412698413,33.8,RD Gaikwad,Ruturaj Gaikwad
Ruturaj Gaikwad,Punjab Kings,6,147,15,2,62,1,0,0,141,5,1,104.25531914893618,29.4,RD Gaikwad,Ruturaj Gaikwad
Ruturaj Gaikwad,Rajasthan Royals,6,168,16,6,101,0,1,0,119,5,1,141.1764705882353,33.6,RD Gaikwad,Ruturaj Gaikwad
Ruturaj Gaikwad,Royal Challengers Bangalore,6,184,18,6,65,1,0,0,147,5,1,125.17006802721089,36.8,RD Gaikwad,Ruturaj Gaikwad
Ruturaj Gaikwad,Sunrisers Hyderabad,5,270,27,8,99,2,0,0,182,5,0,148.35164835164835,54.0,RD Gaikwad,Ruturaj Gaikwad
Mohit Rathee,Sunrisers Hyderabad,1,1,0,0,1,0,0,0,2,0,1,50.0,1.0,Mohit Rathee,Mohit Rathee
Usman Khawaja,Delhi Capitals,2,49,6,1,30,0,0,0,40,2,0,122.50000000000001,24.5,UT Khawaja,Usman Khawaja
Usman Khawaja,Kolkata Knight Riders,1,21,3,0,21,0,0,0,17,1,0,123.52941176470588,21.0,UT Khawaja,Usman Khawaja
Usman Khawaja,Punjab Kings,1,30,1,1,30,0,0,0,29,1,0,103.44827586206897,30.0,UT Khawaja,Usman Khawaja
Usman Khawaja,Royal Challengers Bangalore,1,16,2,1,16,0,0,0,6,1,0,266.66666666666663,16.0,UT Khawaja,Usman Khawaja
Usman Khawaja,Sunrisers Hyderabad,1,11,2,0,11,0,0,0,8,1,0,137.5,11.0,UT Khawaja,Usman Khawaja
George Garton,Kolkata Knight Riders,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,GHS Garton,George Garton
George Garton,Punjab Kings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,GHS Garton,George Garton
George Garton,Sunrisers Hyderabad,1,2,0,0,2,0,0,0,3,0,1,66.66666666666666,2.0,GHS Garton,George Garton
Pankaj Singh,Delhi Capitals,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,Pankaj Singh,Pankaj Singh
Pankaj Singh,Mumbai Indians,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,Pankaj Singh,Pankaj Singh
